ID,Age,Income,Gender,Married
874,57,151147.24962097534,0,0
875,28,41551.69701867481,0,0
876,60,154444.19115790067,0,0
877,43,113021.38976664476,0,0
878,50,102011.86069643185,0,1
879,31,49721.721785996895,1,0
880,33,43747.22280387714,1,1
881,45,98476.59325941282,0,1
882,55,139083.74581835364,1,1
883,25,31343.61081926449,0,1
884,64,187038.27092069457,0,1
885,45,99620.58318440495,0,1
886,39,107284.1077613977,0,1
887,42,102186.53477852953,0,1
888,44,91926.81461282267,0,1
889,36,74058.88714899406,0,1
890,20,30172.93588900561,1,1
891,38,79363.48023484144,0,0
892,56,122695.85945334074,0,0
893,37,62174.144286066905,0,0
894,22,34984.77100770722,1,0
895,60,131914.8412084941,1,1
896,50,114789.50320545684,1,1
897,22,38019.21980754671,0,1
898,33,52800.077757715364,0,0
899,18,34197.28137094971,0,1
900,55,135448.90175722263,1,1
901,64,144482.43560626748,1,1
902,45,110869.3849978117,1,0
903,18,20014.680034988443,1,1
904,33,68901.49692482396,1,0
905,48,92354.70787710577,1,0
906,52,105858.65413551277,1,1
907,60,139584.08319877755,1,1
908,62,148126.5549708545,1,0
909,33,78263.00862636733,1,0
910,54,123042.84707141425,1,0
911,19,18748.87009837018,1,1
912,25,35911.523177042895,0,0
913,33,78870.70453046347,1,0
914,44,102096.46014166847,1,1
915,64,171766.1444089265,1,1
916,59,145788.67522331016,0,0
917,31,62502.960617927616,1,1
918,52,133926.11180829987,1,1
919,62,133082.6472755679,0,1
920,36,85951.16973133336,1,1
921,55,127574.46410419779,1,0
922,33,47480.1243357498,0,1
923,31,57677.824277254585,0,0
924,41,78407.34529138725,1,1
925,32,57139.57685587698,0,0
926,42,82052.78334908745,1,1
927,20,44526.19291170883,0,1
928,22,29506.25831951365,0,1
929,53,118188.57998922993,0,0
930,42,100571.94561414358,0,1
931,64,165147.932891551,0,0
932,62,161643.5796212486,0,1
933,54,125460.57093723104,0,1
934,49,109609.05204442845,0,0
935,29,73165.99399823426,1,0
936,50,103304.83743907347,0,1
937,36,78449.57148475728,1,1
938,57,137974.76136495167,1,1
939,43,79845.71867937126,0,0
940,43,101727.1829001616,1,1
941,21,41584.91415605695,1,1
942,26,48436.66527357917,1,0
943,19,8308.615202782621,0,1
944,60,161763.71730063646,1,1
945,18,736.91023947145,1,1
946,42,101826.29797646661,0,0
947,27,32717.96335203568,0,1
948,42,94712.090140597,0,0
949,42,83270.05464157047,1,1
950,51,113321.79205224954,0,1
951,42,80204.65115778332,1,0
952,44,101473.36718828422,1,1
953,65,166165.22765435642,1,0
954,38,101026.29862070625,1,0
955,18,9949.41889690717,1,0
956,58,149747.08852422226,0,0
957,18,35393.11263791461,0,0
958,20,32580.896332667704,1,1
959,54,138259.89289652792,1,0
960,30,59298.49502695933,0,1
961,50,110495.26897171512,1,0
962,42,89987.24486656375,1,0
963,65,154811.34005502163,0,0
964,23,42048.05741980243,1,1
965,19,27735.902555146975,1,1
966,52,118199.84648688245,1,1
967,32,47579.34269269646,0,1
968,22,42731.935752651145,1,0
969,33,80439.19359629092,1,1
970,56,132188.17248069705,0,0
971,30,48356.252382023944,1,1
972,27,41140.92199487892,0,0
973,56,138374.77828568095,1,0
974,29,49328.62421140696,0,1
975,29,59178.02038639038,1,1
976,38,62179.277609876815,1,0
977,65,151215.41976347682,1,1
978,38,72709.88519109954,1,1
979,28,46260.49914142756,1,1
980,27,56185.39263345401,1,0
981,32,51531.239793120476,1,1
982,46,122836.98618649191,0,0
983,45,109233.11023705719,0,0
984,63,146985.67522021037,1,1
985,43,97419.19901126147,1,1
986,47,120946.92878588721,1,0
987,18,28259.6737995188,0,0
988,19,35191.51197571208,1,1
989,48,104513.6384489303,1,1
990,47,108456.96288218048,1,0
991,19,10234.47838629152,0,0
992,21,32738.744344498202,0,0
993,60,141560.86160407792,0,1
994,53,116783.47613475863,0,1
995,62,150453.37734878648,1,0
996,56,122483.86009358066,0,0
997,56,133387.46092269287,1,0
998,54,137253.54999384066,0,1
999,36,88259.79568696884,0,0
1000,20,29118.284034868662,0,0
1001,33,55763.39879651535,1,0
1002,28,48842.73599889531,1,0
1003,40,101169.32446552117,1,0
1004,22,11102.699136452462,1,0
1005,40,80986.27546745593,0,0
1006,60,130247.1172198678,0,0
1007,40,85040.3988826922,0,0
1008,29,52742.79595965314,1,1
1009,56,114660.18029584819,0,0
1010,20,8252.961767731253,1,1
1011,65,172502.41421407618,1,1
1012,19,32301.110924643282,0,0
1013,52,122673.68734984811,0,1
1014,19,36647.26433957013,1,1
1015,56,144919.88823812167,1,1
1016,42,68104.51468441106,0,1
1017,44,88685.95096516205,1,1
1018,49,109311.86046671405,1,1
1019,32,66638.43949280375,1,0
1020,32,72970.4927197445,1,0
1021,55,140157.88150266372,1,1
1022,50,113451.58584575742,1,1
1023,36,77686.98973146206,1,0
1024,29,54241.27773713135,1,1
1025,38,53412.333165700635,0,1
1026,65,163756.68237618785,0,0
1027,58,140654.4994557494,0,1
1028,33,46463.69642478154,0,0
1029,51,121131.42868623964,0,0
1030,33,62549.879309148186,1,1
1031,18,17773.98250138507,0,0
1032,55,138568.37043679555,1,0
1033,57,131326.47409297625,0,0
1034,61,148721.16276257407,1,1
1035,33,57931.25474659307,1,1
1036,56,135411.5656036371,0,1
1037,44,107460.64304390264,1,1
1038,20,21790.74677747005,0,1
1039,62,151905.412245687,0,1
1040,33,73947.15977146185,0,1
1041,21,19996.850321604375,1,0
1042,55,140461.86485615207,0,0
1043,30,42514.266106028605,0,1
1044,33,65213.407768721605,0,0
1045,53,128554.15449928213,1,0
1046,47,119952.1107292108,1,1
1047,64,175057.35015743016,0,1
1048,56,124777.4919260839,0,0
1049,50,112724.83835041006,1,0
1050,19,30131.897413729705,1,0
1051,39,76274.55439908971,0,1
1052,45,109144.39934418438,0,0
1053,43,83146.12913235973,0,0
1054,56,123710.01170654269,0,1
1055,46,99400.99901628733,0,0
1056,65,166746.7640443229,0,1
1057,63,154562.16110774977,0,0
1058,30,64769.583272346965,1,1
1059,32,53555.284370894165,1,0
1060,47,96543.90189367335,0,1
1061,29,38267.11343341697,0,1
1062,56,106788.51741059186,0,0
1063,41,89108.7941797309,0,1
1064,31,59574.293689900376,1,0
1065,61,145360.60418027767,1,1
1066,65,158704.55628333826,1,0
1067,24,30803.75376197412,0,0
1068,42,99232.56540892457,1,1
1069,38,79091.79644079147,1,0
1070,48,103970.2580437505,0,1
1071,25,32545.939750175887,1,0
1072,29,49181.2031529068,0,1
1073,29,52044.580751439054,0,0
1074,43,110062.94247752095,0,1
1075,25,45555.63077673335,0,1
1076,45,115741.89043601067,1,1
1077,44,102196.08561077916,1,1
1078,28,58934.45716430375,1,0
1079,56,121843.3485723741,1,0
1080,27,43331.37230989213,0,1
1081,18,23616.971962342526,1,0
1082,18,11195.303138123812,1,1
1083,45,100021.460341094,0,1
1084,41,106301.89495129233,1,1
1085,62,167159.1777647447,1,1
1086,49,107659.895730468,1,0
1087,38,67433.51860923336,1,1
1088,30,64013.39834163626,1,1
1089,24,47741.56563764067,1,1
1090,35,72758.16897982977,0,0
1091,61,146599.6485453046,1,1
1092,52,122710.09905724697,1,1
1093,45,116356.17755326511,1,1
1094,21,24494.101072483383,1,0
1095,45,102040.20073901273,0,1
1096,61,163686.53619053,1,1
1097,53,107584.86663786799,0,1
1098,61,160528.91218850762,0,1
1099,38,86496.80010508526,1,1
1100,40,98705.3620429914,1,0
1101,31,65827.62281067297,1,1
1102,19,27253.66264572635,1,1
1103,34,59892.36776768753,1,1
1104,38,82292.73167950373,1,1
1105,48,106339.40682480959,0,1
1106,56,126355.43551659603,0,1
1107,49,120972.38099570671,0,0
1108,43,96073.04754948129,1,1
1109,35,59527.99090994938,0,1
1110,42,87248.29756474576,0,1
1111,60,147101.69294574988,1,1
1112,45,98685.89597800295,1,1
1113,21,27374.064503863585,0,1
1114,53,109775.323311963,1,0
1115,27,50338.26428620256,0,1
1116,34,73956.46369182726,0,1
1117,25,31773.74081329204,0,1
1118,32,66635.84448707686,1,1
1119,41,64916.91755711677,1,0
1120,44,112043.05445387537,0,1
1121,60,153334.8975613149,1,0
1122,38,98175.77165178671,1,1
1123,21,20143.25906239338,0,1
1124,33,62226.84627372594,1,1
1125,24,28149.65916709819,0,0
1126,49,107496.02822586425,0,1
1127,39,90318.39831174228,0,1
1128,28,59873.22010478214,1,0
1129,46,93892.07006161005,1,0
1130,60,144772.66005218506,0,0
1131,51,113423.42189026276,1,0
1132,45,101287.9353077068,0,1
1133,41,104753.00472872102,0,1
1134,39,62059.41668130708,1,0
1135,20,3350.1858002828812,0,0
1136,44,101531.21195532606,0,0
1137,47,105443.47447513248,1,0
1138,39,81711.11835365956,1,1
1139,61,133384.00244946277,1,1
1140,20,13665.741661246468,0,1
1141,63,146261.85435808418,0,1
1142,50,116899.50664758624,1,1
1143,41,86253.67478605226,0,0
1144,33,63197.559610351,0,0
1145,32,65554.47740220501,0,1
1146,52,108503.49476033165,0,0
1147,57,139494.58437443693,1,1
1148,38,81159.5638865353,1,0
1149,29,47657.491817050184,1,1
1150,63,148490.24904701477,1,1
1151,48,105340.34181868806,1,1
1152,58,134751.24080481342,0,0
1153,20,41043.91840683285,1,1
1154,24,58564.180174193636,1,1
1155,30,60458.85378645986,1,1
1156,22,33219.59658221024,0,0
1157,22,34936.003368119396,1,0
1158,58,136133.07148566833,0,0
1159,43,90787.49785592424,1,1
1160,65,168292.70590823368,0,1
1161,26,45123.239086834285,1,0
1162,64,159860.43858087988,1,1
1163,65,167412.63501337316,1,0
1164,60,140968.82784074632,1,0
1165,52,101646.21293726814,1,1
1166,45,96646.09239810208,0,1
1167,64,155294.95130576717,0,0
1168,63,149462.9903087774,0,0
1169,39,77609.09045676657,0,1
1170,29,48920.945703093836,1,1
1171,64,148372.3689386004,1,0
1172,25,40581.99260644341,0,1
1173,59,148912.4228777709,1,0
1174,57,135487.7578512396,0,0
1175,38,86001.75811301413,1,0
1176,46,106328.29510456188,0,1
1177,37,82777.05738899155,0,1
1178,34,63143.724980190214,1,0
1179,62,167883.76467011706,1,1
1180,46,116482.96397296718,0,1
1181,39,94031.77510644696,1,1
1182,29,41721.533027127676,0,1
1183,24,51059.18334285026,1,1
1184,55,159524.0682474476,1,0
1185,23,42512.01716520905,1,1
1186,27,52288.62950152391,1,0
1187,44,115558.03861670924,1,0
1188,44,105491.48569018519,0,0
1189,28,39206.15771604734,0,1
1190,46,118674.76898495949,1,0
1191,38,76428.3566957672,1,0
1192,61,151309.898720006,1,0
1193,42,108736.98256340867,0,1
1194,57,142668.01456594837,0,1
1195,65,162181.11344111527,1,1
1196,59,151687.40965086853,0,1
1197,50,128625.17645347965,1,1
1198,24,21109.372366422613,1,0
1199,32,42154.7511774702,1,1
1200,39,75457.96770079089,1,0
1201,65,162325.49174214885,1,0
1202,30,44841.114102961394,0,0
1203,37,64460.265228737575,1,1
1204,55,141315.00104723388,1,0
1205,40,72036.4529859743,0,0
1206,50,108983.60912021251,1,0
1207,22,36502.07726896574,0,1
1208,26,25630.156725070574,1,0
1209,43,95910.47820353512,1,1
1210,23,35070.64403553269,0,0
1211,21,41723.592472451885,1,0
1212,58,146520.76625133498,1,0
1213,56,113744.83900716832,1,0
1214,22,32385.752154701386,0,1
1215,25,54967.646809870654,1,1
1216,44,106884.19138797079,0,1
1217,46,119418.62289884179,0,0
1218,27,42949.65009410532,0,0
1219,59,139791.90587448477,0,0
1220,39,82550.3034822476,0,1
1221,47,115855.25131423425,0,1
1222,50,117578.59235781235,0,0
1223,43,76572.36090800285,0,1
1224,57,132864.82330552724,0,1
1225,60,137836.60382889424,1,0
1226,54,137866.35964557677,1,0
1227,21,31175.792830075658,1,0
1228,25,38475.4848845806,1,0
1229,62,137604.34479210572,1,0
1230,38,79071.04030749813,0,1
1231,64,158750.47336379837,0,1
1232,50,113920.69795888595,0,1
1233,52,119975.70850409899,1,0
1234,54,126673.26902202528,1,0
1235,31,54740.5530639159,1,0
1236,42,100998.76765270512,1,1
1237,57,145429.5391534159,0,0
1238,43,105805.09048901948,0,1
1239,53,106434.55173525112,0,0
1240,40,83790.25400678693,0,0
1241,33,76870.4762587062,0,1
1242,44,119326.82991148594,1,0
1243,20,22446.254453598987,1,0
1244,43,97051.23264919224,1,0
1245,44,114837.61405684975,1,0
1246,24,46167.955904738286,0,1
1247,59,134177.2528905719,1,0
1248,50,111888.80470294408,1,1
1249,48,103258.13433540422,1,0
1250,24,38137.72778106938,1,0
1251,26,38254.51433459038,1,1
1252,21,36142.52512073324,0,1
1253,29,34255.3092269544,1,0
1254,65,174982.57659440252,0,0
1255,43,94151.7361640155,1,1
1256,49,113497.70604555009,0,1
1257,54,124357.90447633853,0,1
1258,47,86683.62155291226,1,0
1259,45,92895.11487091788,0,1
1260,35,75475.0755825148,0,0
1261,52,125293.09774172957,1,0
1262,34,64884.598648981526,1,1
1263,27,49184.283175438926,0,1
1264,45,93392.86791396326,1,1
1265,29,46653.45730045479,1,1
1266,42,113315.60861981718,0,1
1267,55,116208.46362071898,1,0
1268,44,96001.53672390357,1,1
1269,33,61040.10708107563,1,1
1270,48,115668.14084552132,1,0
1271,39,101690.30530671279,0,1
1272,29,48312.87975267302,0,0
1273,43,118199.5202224021,1,0
1274,26,45971.65293773011,0,1
1275,27,43456.010501540724,0,0
1276,29,67159.06994406079,0,0
1277,23,29655.47415301234,1,1
1278,64,159323.93928694632,1,1
1279,44,84703.63422229007,0,1
1280,47,103904.56023919165,0,1
1281,57,133952.29397345896,0,0
1282,44,101868.88215984375,1,1
1283,52,142463.2399318943,1,1
1284,50,107677.5612840675,1,1
1285,30,63705.26392679013,1,0
1286,64,159644.4730668948,1,1
1287,26,59504.145619266725,1,1
1288,62,150499.20837764046,0,1
1289,56,136218.31970951622,0,1
1290,60,158265.97001982373,0,1
1291,50,115417.03390226146,1,0
1292,60,139722.06137672352,0,1
1293,48,100722.84301528342,1,0
1294,45,100233.02958649953,1,0
1295,59,132941.40164414552,0,1
1296,42,88362.19449350727,0,0
1297,59,151363.23506857187,1,0
1298,43,97947.9701901427,0,0
1299,26,51242.74829086552,0,0
1300,62,149812.00946749505,1,1
1301,56,132168.92000562654,0,0
1302,61,125909.97872586253,0,0
1303,47,107543.13210235002,1,0
1304,28,51945.131004410694,0,1
1305,31,63708.47480505355,1,0
1306,37,68625.09142535458,1,0
1307,22,40365.45017339528,1,1
1308,54,117593.06910322158,1,1
1309,31,53380.59489858923,1,0
1310,34,81002.52878708609,0,0
1311,44,104137.13662950734,1,0
1312,65,139889.18266657105,1,1
1313,27,37575.65814647609,1,1
1314,32,49818.174827353614,1,1
1315,44,109045.24181647022,1,0
1316,44,96931.67392617336,1,0
1317,28,38265.01403326473,1,1
1318,45,93729.85290137304,1,0
1319,58,134406.71645800746,0,1
1320,47,116639.99127722657,1,1
1321,56,130471.56442292233,0,1
1322,37,60499.97432784429,1,1
1323,19,16647.13853392986,1,1
1324,57,131866.085946859,0,0
1325,49,107538.92937131223,1,1
1326,27,29491.68940857913,0,1
1327,43,94373.06136833166,1,0
1328,47,98069.99374227315,1,0
1329,22,42569.344810489245,1,1
1330,52,100256.6014229937,1,0
1331,56,132351.93092864053,0,0
1332,62,148013.502842339,1,0
1333,41,91840.47155281785,1,0
1334,43,103572.78946997123,0,1
1335,42,90584.89663471072,1,1
1336,49,103211.34610678437,0,0
1337,19,20849.560364635203,1,1
1338,21,23881.566340866942,0,0
1339,55,126786.40227295693,1,0
1340,56,135385.9961093918,1,1
1341,31,50829.26156600039,0,1
1342,37,84159.9788784684,0,1
1343,20,28919.252774649405,1,1
1344,63,157568.0103392431,0,0
1345,34,75915.59501078544,0,1
1346,53,135850.4875054503,0,1
1347,50,98713.57872363341,1,1
1348,54,144379.25530892966,1,1
1349,22,27898.805262031783,0,0
1350,46,103796.0527737401,1,1
1351,44,86014.8163983277,1,0
1352,40,77135.22278284025,0,1
1353,57,140336.05524203536,1,1
1354,60,146343.43973418686,0,0
1355,26,45673.371002508764,1,0
1356,18,19646.54916478491,0,0
1357,41,91384.28191168718,1,0
1358,64,167517.5811530819,1,0
1359,48,114300.28797394077,0,1
1360,37,75008.62179389928,0,0
1361,22,34484.08086193793,0,1
1362,42,109231.94043513299,0,0
1363,44,100655.6300907013,0,1
1364,20,18836.8377645886,1,0
1365,33,59294.88316729998,0,1
1366,55,156577.44494988222,0,1
1367,53,145941.2541755482,0,0
1368,49,100262.19625168067,1,1
1369,39,97959.16599649396,1,0
1370,65,148924.37460433724,0,0
1371,39,80970.15553049734,1,0
1372,62,159345.92415938262,0,1
1373,53,115015.84777362127,0,1
1374,61,127599.47090959168,1,1
1375,65,180341.67915480796,1,1
1376,57,130581.69690954585,1,1
1377,59,147498.45730252398,0,1
1378,40,66049.30791602195,1,0
1379,30,52781.83306486656,1,1
1380,37,69529.48574312324,0,1
1381,41,82154.57586734774,0,0
1382,28,55128.813133702315,0,1
1383,44,100659.06266668883,0,0
1384,51,125578.73005384282,0,1
1385,51,116703.08592121703,1,1
1386,20,28245.899724510582,0,1
1387,64,162271.92695470134,0,1
1388,30,56322.286864758295,0,1
1389,62,135997.75769183022,1,1
1390,25,26685.8802389931,1,1
1391,37,83084.02670314237,1,0
1392,20,13645.43525337429,1,0
1393,38,74593.90614956462,0,0
1394,33,39388.091436224204,1,1
1395,45,108807.41357878756,0,0
1396,27,52580.91992548624,1,1
1397,29,50116.1950530917,1,1
1398,26,35154.04552885353,0,0
1399,35,44604.8121539188,1,0
1400,64,165884.67612863213,0,1
1401,24,37593.08768001041,0,1
1402,33,65778.6004342127,1,0
1403,60,142955.2293507454,1,0
1404,42,107606.78226339356,0,1
1405,62,167316.91806859343,1,1
1406,63,174386.03078342477,0,0
1407,65,172888.591526399,0,1
1408,37,91751.90063746659,0,1
1409,63,143203.57579868866,0,1
1410,55,139627.9892378053,1,0
1411,64,171152.69523312524,1,0
1412,52,129541.17458109686,0,0
1413,53,115608.65773530879,1,0
1414,35,62880.390382495556,1,1
1415,34,57615.609368068785,0,0
1416,43,98916.22686803156,0,0
1417,65,159922.73546804112,1,0
1418,46,102953.33147960373,0,0
1419,42,95286.14425540814,1,1
1420,32,86656.92761794542,1,0
1421,52,119875.28044924853,1,0
1422,29,53340.24410356362,1,0
1423,26,57613.93308807024,0,1
1424,60,131374.94271739412,0,0
1425,43,86181.68585444252,0,1
1426,36,89777.28326083311,1,1
1427,62,152334.74012043476,0,0
1428,43,101569.4691831329,0,1
1429,38,89983.3219251583,0,0
1430,41,99271.63785174229,1,0
1431,31,60021.57509803863,1,1
1432,61,153764.5003988609,1,0
1433,26,41646.968369339455,0,0
1434,49,97409.17090988028,0,1
1435,63,141917.8336814834,1,1
1436,54,134470.07338736314,1,0
1437,65,152772.99398985272,0,0
1438,61,137845.23339615876,0,0
1439,55,144671.80849604993,0,1
1440,31,50071.02581591366,0,1
1441,53,120252.91999328908,1,0
1442,40,89932.90074547802,1,1
1443,65,180484.18914176384,1,1
1444,46,102432.25601887354,0,0
1445,34,56282.03570363594,0,0
1446,46,100849.94060488969,1,1
1447,23,41924.28650517206,1,1
1448,21,31977.140240125176,0,0
1449,23,43472.159464143864,1,1
1450,38,78769.75935645103,1,0
1451,30,68104.1602178385,1,0
1452,48,100806.08613788204,0,1
1453,60,161593.37492397754,1,0
1454,41,90949.28845803121,0,0
1455,26,45492.53395359792,0,1
1456,46,91917.1960950584,0,1
1457,48,106122.02494952532,1,1
1458,36,66170.80368416403,0,0
1459,41,62562.29420170677,1,0
1460,43,89512.92343812954,1,0
1461,26,51890.44102989699,0,1
1462,52,128518.32622743669,0,0
1463,25,36468.59002554696,1,1
1464,27,57754.3628567735,0,0
1465,56,121960.24408920796,0,1
1466,43,86715.05085665274,1,0
1467,65,157927.47263886617,1,0
1468,63,171451.64880490286,0,1
1469,62,158071.8084443115,0,1
1470,64,166451.0585355053,1,0
1471,50,111676.31893658597,1,1
1472,47,105950.10375503536,1,0
1473,25,40539.137946412964,0,1
1474,27,56967.782272321754,1,0
1475,46,112822.41968025915,1,1
1476,50,124212.42494881392,1,1
1477,44,94681.04202514609,0,1
1478,35,77941.32125673573,0,1
1479,24,29476.235094938937,1,0
1480,26,34032.894894717785,1,1
1481,22,26910.457260555966,1,0
1482,23,33279.30757329395,0,1
1483,56,137943.5832607943,0,0
1484,36,78792.55189174219,1,0
1485,63,153895.82210884866,1,1
1486,61,167546.27350031654,0,1
1487,62,148544.72450735085,0,0
1488,43,95325.52002886034,0,0
1489,18,14514.781485828236,0,0
1490,44,98429.11462869825,1,0
1491,28,42454.68042476029,1,1
1492,50,112679.06750611778,1,0
1493,33,60019.00239569398,0,0
1494,37,83704.07475459712,1,1
1495,23,30977.233286023355,1,0
1496,38,95407.30474701521,0,1
1497,18,14161.647089900453,1,1
1498,43,103260.50691685695,1,0
1499,40,107899.51111918979,0,0
1500,42,103045.81395549497,0,1
1501,59,132097.91714075182,0,0
1502,37,71203.58118699954,1,1
1503,31,47691.63935824871,1,1
1504,57,153584.8958297873,1,0
1505,30,59351.663091784205,0,1
1506,32,53892.27327705511,1,0
1507,59,135009.27578447104,0,1
1508,29,41143.16703335314,0,1
1509,20,27223.119124891964,1,1
1510,54,100548.27135908933,1,1
1511,31,70000.10585769797,0,1
1512,47,108910.46933414943,1,1
1513,62,154312.23049789606,0,0
1514,49,105090.69496439189,1,1
1515,48,106101.03381823991,0,0
1516,37,56905.69938844242,1,0
